,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
0,"700K Discount in New Manila, Quezon City The Magnolia Residence, 1BR For Sale","New Manila, Quezon City","6,992,686",1,1,36,,121.0306,14.61633
1,"2BR Rent to Own Condo No Downpayment at Circulo Verde in Bagumbayan, Quezon City","Bagumbayan, Quezon City","8,499,988",2,1,47,,121.089108,14.60205872
2,"M-R-3-1412 - Acquired Property for Sale in Unit 2232-C, 22/F, Tower C, M Place at Sou...","South Triangle, Quezon City","4,035,000",,,40,,121.035979,14.637561
3,3BR w/ Balcony For Sale in Pinecrest New Manila Affordable Condos in Quezon City,"New Manila, Quezon City","13,391,312",3,1,62,,121.0443089,14.6621443
4,"Flexi Suite for Sale in SMDC Hill Residences, Novaliches, Quezon City","Novaliches, Quezon City","3,300,000",1,1,29,,121.020485,14.722929
5,"M-R-3-1258- Acquired Property for Sale in Unit K, 5/F, Madison Place Condominium, Jus...","Cubao, Quezon City","3,376,000",1,,33,,121.0572,14.61777
6,"M-C-2-18- Acquired Property for Sale in Unit 902, Penthouse Level, 100k Tower Condo, ...","East Kamias, Quezon City","4,760,000",1,,68,,121.054782,14.631811
7,"M-R-3-1352 - Acquired Property for Sale in Unit 217, 2/F, Kaji Building, The Redwoods...","Pasong Putik Proper, Quezon City","2,327,500",1,,28,,121.386902,14.2369
8,"M-R-3-1347- Acquired Property for Sale in Unit 3B9, 3/F, Tower B, Francesca Towers Co...","South Triangle, Quezon City","2,780,500",1,,41,,121.056446,14.617564
9,"M-R-3-1409 - Acquired Property for Sale in Unit 907-B, 9/F, Tower B, M Place at South...","South Triangle, Quezon City","1,565,000",,,16,,121.035979,14.637561
10,Foreclosed Property for Sale in Unit 3-3 3Rd F Spazio Bernardo (Bellagio-Cluster 2) C...,"Sauyo, Quezon City","1,677,000",,,36,,121.049276,14.695099
11,"Acquired Property for Sale in Unit 3835, 38/F, Tower 3, Grass Residences, Nueva Visca...","Santo Cristo, Quezon City","3,331,550",1,,28,,121.028493,14.659988
12,"M-R-3-1430-Acquired Property for Sale in 2839B, 28/F, Berkeley Residences Condominium...","Loyola Heights, Quezon City","3,100,800",,,25,,121.076504,14.640624
13,"M-R-3-1410 - Acquired Property for Sale in Unit 1833-B, 18/F, Tower B, M Place at Sou...","South Triangle, Quezon City","2,756,000",,,28,,121.035979,14.637561
14,"Foreclosed Property for Sale in Unit No. 1128, The Garden Heights Condominium, E. Rod...","Damayang Lagi, Quezon City","2,708,380",,,38,,121.023475,14.616088
15,"M-R-3-1402-Acquired Property for Sale inUnit 7A28, 7/F, Tower A, Victoria Towers, cor...","Pinagkaisahan, Quezon City","3,217,500",,,42,,121.04426,14.626617
16,"M-R-3-1260- Acquired Property for Sale in Unit 2229, 22/F, Princeton Residences, Auro...","New Manila, Quezon City","4,359,300",1,,40,,121.0306,14.61633
17,"M-R-3-1290- Acquired Property for Sale in Unit 1619, 16/F, Aurora Blvd., Princeton Re...","New Manila, Quezon City","2,581,700",1,,23,,121.0306,14.61633
18,"Studio Unit for Sale in Suntrust Amadea Tower 1, Quezon City, 2.96M","Paligsahan, Quezon City","2,963,760",1,1,24,,121.023475,14.631613
19,"M-R-3-1349- Acquired Property for Sale in Unit 3527, 35/F, Berkeley Residences Condom...","Loyola Heights, Quezon City","2,654,400",1,,22,,121.076504,14.640624
20,"2 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","10,000,000",2,2,68,,121.050593,14.644874
21,"M-R-3-1356- Acquired Property for Sale in Unit PH-04, No. 44, J Rosa Condominium, Mat...","Teachers Village East, Quezon City","4,070,000",1,,71,,121.014874,14.622526
22,"1 Bedroom Unit For Sale in Diliman, Quezon City, Metro Manila","Diliman, Quezon City","1,500,000",1,1,36,,121.0528,14.6462
23,"M-R-3-1320- Acquired Property for Sale in Unit E4, 5/F, Building 3, Bayani St., PTS B...","Doña Imelda, Quezon City","921,600",1,,30,,121.017741,14.61693
24,Cityland 101 Xavierville - Studio Unit for Sale in Quezon City,"Loyola Heights, Quezon City","1,916,509",1,1,17,,121.076504,14.640624
25,"Suntrust Capitol Plaza - 1-Bedroom Unit for Sale in Diliman, Quezon City","Diliman, Quezon City","7,300,000",1,1,40,,121.050593,14.644874
26,"1 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","6,500,000",1,1,40,,121.050593,14.644874
27,"Studio Unit for Sale in Suntrust Amadea Tower 2, Quezon City","Paligsahan, Quezon City","3,040,080",1,1,24,,121.023475,14.631613
28,"M-R-3-1407 - Acquired Property for Sale in Unit 4259, 42/F, Tower 1, Sun Residences C...","Santa Teresita, Quezon City","2,400,000",,,20,,120.99982,14.620208
29,"Acquired Property for Sale in Unit 2422-A,Tower 1, Grass Residences, Nueva Viscaya co...","Santo Cristo, Quezon City","2,650,750",1,,23,,121.028493,14.659988
30,"Acquired Property for Sale in Unit 2828-B, Tower 1, Grass Residences, Nueva Viscaya c...","Santo Cristo, Quezon City","2,482,850",1,,22,,121.028493,14.659988
31,"Suntrust Shanata, 2-Bedroom (Unit A) for Sale in Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
32,Pre-Selling 1-Bedroom Unit (36.5 sqm) in The Magnolia Residences D at New Manila,"New Manila, Quezon City","7,200,000",1,1,36,,121.039,14.61416
33,"Acquired Property for Sale in Unit 3147, 31/F, Tower 3, Grass Residences, Nueva Visca...","Santo Cristo, Quezon City","3,009,550",1,,26,,121.028493,14.659988
34,"2BR Unit for Sale in Suntrust Amadea Tower 2, Quezon City, 5.5M","Paligsahan, Quezon City","5,479,920",2,1,36,,121.023475,14.631613
35,"Pre-selling Studio Unit (30 sqm) in Aurora Escalades, Cubao Quezon City","Cubao, Quezon City","5,600,000",1,1,30,,121.0572,14.61777
36,"1 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","6,000,000",1,1,40,,121.050593,14.644874
37,Pre-Selling 1BR Executive (58 sqm) in The Magnolia Residences D at New Manila QC,"New Manila, Quezon City","10,500,000",1,1,58,,121.039,14.61416
38,"Foreclosed Property for Sale in Unit 21-C 21st Floor Symphony Tower 1, Sgt. Esguerra ...","South Triangle, Quezon City","3,780,000",,,29,,121.035979,14.637561
39,"M-R-3-1408 - Acquired Property for Sale in Unit 731-D, 7/F, Tower D, M Place at South...","South Triangle, Quezon City","2,000,000",,,20,,121.035979,14.637561
40,"Studio Unit for Sale in SMDC Trees Residences, Novaliches Quezon City","Novaliches, Quezon City","2,100,000",1,1,18,,121.064036,14.736207
41,"M-R-3-1376- Acquired Property for Sale in Unit 7, 15/F, Tower 3, Mezza Residences, Au...","Doña Imelda, Quezon City","2,308,000",1,,23,,121.017741,14.61693
42,"Suntrust Amadea Tower 1, 2-Bedroom Unit for Sale in Quezon City","Paligsahan, Quezon City","5,310,000",2,1,36,,120.996952,14.646511
43,"Acquired Property for Sale in Unit 3647, 36/F, Tower 2, Grass Residences, Nueva Visca...","Santo Cristo, Quezon City","2,699,050",1,,23,,121.028493,14.659988
44,"M-R-3-1310- Acquired Property for Sale in Unit 2925, 29/F, Mezza Residences, Aurora B...","Doña Imelda, Quezon City","2,327,000",1,,23,,121.017741,14.61693
45,"Condominium with 3 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
46,"M-R-3-1288- Acquired Property for Sale in Unit 2220, 22/F, Berkeley Residences Condom...","Loyola Heights, Quezon City","2,526,000",1,,21,,121.076504,14.640624
47,"Cityland 101 Xavierville, 1-Bedroom Deluxe for Sale in Quezon City","Loyola Heights, Quezon City","3,811,333",1,1,41,,121.076504,14.640624
48,"1-Bedroom Unit for Sale in SMDC Trees Residences, Novaliches Quezon City","Novaliches, Quezon City","2,500,000",1,1,22,,121.064036,14.736207
49,"M-R-3-1394- Acquired Property for Sale in Unit 11N, 11/F, Tower 2, Eastwood Parkview,...","Bagumbayan, Quezon City","5,175,000",,,57,,121.081903,14.605396
50,"M-R-3-1454:  Acquired Property  for Sale in Unit 2557, 25/F, Tower 2, Grass Residence...","Santo Cristo, Quezon City","5,868,450",,,51,,121.028493,14.659988
51,"2BR End Unit for Sale in Vine Residences, SM City Novaliches Complex, QC","Novaliches, Quezon City","3,700,000",2,1,31,,121.03525,14.70877
52,"2BR Unit for Sale in Vine Residences, SM City Novaliches Complex, Quezon City","Novaliches, Quezon City","3,400,000",2,1,29,,121.03525,14.70877
53,"M-R-3-1357- Acquired Property for Sale in Unit PH-06, No. 44, J Rosa Condominium, Mat...","Teachers Village East, Quezon City","4,070,000",1,,71,,121.014874,14.622526
54,"Condominium with 3 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City","8,229,500",3,2,53,,121.022808,14.621176
55,"2-Bedroom Condo (Unit A) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
56,"M-R-3-894- Acquired Property for Sale in With Special Offer: Unit 20-I, 20/F, Tower 3...","Cubao, Quezon City","4,400,000",1,,40,,121.0572,14.61777
57,"Acquired Property for Sale in Unit 3210C-B, Tower 1, Grass Residences Condominium, Nu...","Santo Cristo, Quezon City","2,558,900",1,,21,,121.028493,14.659988
58,"Condominium with 2 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City","6,785,600",2,1,39,,121.022808,14.621176
59,"Condominium with 3 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City","7,700,000",3,2,56,,121.022808,14.621176
60,"Cityland 101 Xavierville, 1-Bedroom Unit for Sale in Quezon City","Loyola Heights, Quezon City","2,131,988",1,1,24,,121.076504,14.640624
61,"2 Bedroom Condominium unit for Sale in Commonwealth Avenue, Quezon City","Matandang Balara, Quezon City","7,825,000",2,1,48,,121.082236,14.665648
62,"For Sale: 2-Bedroom Unit in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","12,200,000",2,2,68,,121.050593,14.644874
63,"Studio Unit for Sale in Suntrust Amadea - Tower 1, Quezon City","Paligsahan, Quezon City","2,963,760",1,1,24,,120.996952,14.646511
64,"Studio Unit for Sale in Suntrust Amadea - Tower 2, Quezon City","Paligsahan, Quezon City","3,040,080",1,1,24,,120.996952,14.646511
65,"3-Bedroom Unit for Sale in Suntrust Amadea - Tower 1, Quezon City","Paligsahan, Quezon City","6,709,716",3,2,46,,120.996952,14.646511
66,"2 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","12,200,000",2,2,68,,121.050593,14.644874
67,"Condominium with 3 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
68,"3BR Unit for Sale in Suntrust Amadea Tower 1, Quezon City","Paligsahan, Quezon City","6,709,716",3,2,46,,121.023475,14.631613
69,"Pre-Selling 1BR Executive in The Magnolia Residences D at New Manila QC, 12.2M","New Manila, Quezon City","12,200,000",1,1,,,121.039,14.61416
70,"Studio Unit for Sale in Suntrust Amadea Tower 1, Quezon City, 3.17M","Paligsahan, Quezon City","3,167,280",1,1,24,,121.023475,14.631613
71,"Foreclosed Property for Sale in Unit S-1209 & S-1211, Cathedral Heights, Bldg. E Rodr...","Kalusugan, Quezon City","5,651,000",,,76,,121.021325,14.62352
72,"Acquired Property for Sale in Units 2053 and 2054, 20/F, Tower 3, Grass Residences, N...","Santo Cristo, Quezon City","6,019,100",1,,52,,121.028493,14.659988
73,"Condominium with 2 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City","7,136,000",2,1,39,,121.022808,14.621176
74,"M-R-3-382- Acquired Property for Sale in Unit 0908, 9/F, Princeton Residences, Aurora...","New Manila, Quezon City","2,581,700",1,,23,,121.0306,14.61633
75,"1-Bedroom with Balcony for Sale in SMDC Glam Residences, EDSA Quezon City","South Triangle, Quezon City","8,000,000",1,1,26,,121.04313,14.63491
76,"2-Bedroom Unit for Sale in Suntrust Asmara Tower 1, New Manila, Quezon City","New Manila, Quezon City","6,785,600",2,1,39,,121.022808,14.621176
77,For Sale: 2-Bedroom End Unit at The Oriana Condominium by DMCI in Quezon City,"Project 4, Quezon City","7,400,000",2,1,70,,121.0708,14.62078
78,"Flexi Suite End Unit for Sale in SMDC Hill Residences, Novaliches, Quezon City","Novaliches, Quezon City","3,400,000",1,1,29,,121.020485,14.722929
79,"M-C-2-67- Acquired Property for Sale in Unit G04, No. 44, J Rosa Condominium, Matimti...","Teachers Village East, Quezon City","6,588,100",1,,87,,121.014874,14.622526
80,"Suntrust Capitol Plaza - 2-Bedroom Unit for Sale in Diliman, Quezon City","Diliman, Quezon City","10,100,000",2,2,68,,121.050593,14.644874
81,"Suntrust Amadea Tower 2, 3-Bedroom Unit for Sale in Quezon City","Paligsahan, Quezon City","7,123,896",3,2,46,,120.996952,14.646511
82,"2 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","10,100,000",2,2,68,,121.050593,14.644874
83,"Acquired Property for Sale in Unit 3316, 33/F, Tower 3, Grass Residences, Nueva Visca...","Santo Cristo, Quezon City","3,516,700",1,,30,,121.028493,14.659988
84,"Foreclosed Property for Sale in Unit 19-N, 19Th Floor, One Orchard Road Condominium T...","Bagumbayan, Quezon City","3,303,250",,,36,,121.081903,14.605396
85,"2-Bedroom Unit for Sale in Suntrust Asmara Tower 2, New Manila, Quezon City","New Manila, Quezon City","6,785,600",2,1,39,,121.022808,14.621176
86,"M-R-3-1379- Acquired Property for Sale in Unit 1112, 11/F, Princeton Residences, Auro...","New Manila, Quezon City","2,581,700",1,,23,,121.0306,14.61633
87,"Acquired Property for Sale in Unit 2519-B, Tower 1, Grass Residences, Misamis cor. Nu...","Santo Cristo, Quezon City","2,481,700",1,,22,,121.028493,14.659988
88,"Foreclosed Property for Sale in Unit No. 1127, The Garden Heights Condominium, E. Rod...","Damayang Lagi, Quezon City","2,063,190",,,29,,121.023475,14.616088
89,"M-C-2-66- Acquired Property for Sale in Unit G03, No. 44, J Rosa Condominium, Matimti...","Teachers Village East, Quezon City","6,436,200",1,,85,,121.014874,14.622526
90,"Studio Condo Unit for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","3,113,220",1,1,27,,121.0198,14.68155
91,Pre-Selling 1-Bedroom Unit (48 sqm) in The Magnolia Residences D at New Manila,"New Manila, Quezon City","9,400,000",1,1,48,,121.039,14.61416
92,"M-R-3-1195- Acquired Property for Sale in Unit 3, Upper G/F, Building 1, Pinecrest Co...","New Manila, Quezon City","3,616,800",1,,32,,121.0306,14.61633
93,"M-R-3-1353- Acquired Property for Sale in Unit 6 K, 6/F, El Jardin Del Presidente 2 C...","Diliman, Quezon City","3,915,000",1,,43,,121.0528,14.6462
94,"M-C-2-66- Acquired Property for Sale in Unit G03, No. 44, J Rosa Condominium, Matimti...","Teachers Village East, Quezon City","6,436,200",1,,85,,121.014874,14.622526
95,"3BR Unit for Sale in Suntrust Amadea Tower 2, Quezon City, 6.6M","Paligsahan, Quezon City","6,626,880",3,2,46,,121.023475,14.631613
96,"Foreclosed Property for Sale in Unit No. 1127, The Garden Heights Condominium, E. Rod...","Damayang Lagi, Quezon City","2,063,190",,,29,,121.023475,14.616088
97,"2-Bedroom Condo (Unit I) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
98,"Studio End Unit for Sale in SMDC Trees Residences, Novaliches Quezon City","Novaliches, Quezon City","2,400,000",1,1,20,,121.064036,14.736207
99,"M-R-3-1391- Acquired Property for Sale in Unit 3551, 35/F, Tower 2, Grass Residences,...","Santo Cristo, Quezon City","3,278,800",,,26,,121.028493,14.659988
100,"Studio Unit (27 sqm) for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","3,113,220",1,1,27,,121.0198,14.68155
101,Studio Unit For Sale in Pinecrest New Manila| Affordable Condos By Vista Land,"Kaunlaran, Quezon City","7,019,312",1,1,32,,121.0395293,14.61631469
102,"2BR Loft for Sale in Vine Residences, SM City Novaliches Complex, Quezon City","Novaliches, Quezon City","5,700,000",2,1,49,,121.03525,14.70877
103,"2BR with Balcony for Sale in Vine Residences, SM City Novaliches Complex, QC","Novaliches, Quezon City","3,700,000",2,1,31,,121.03525,14.70877
104,"M-R-3-1226- Acquired Property for Sale in Unit 3342, 33/F, Sun Residences Condominium...","Santa Teresita, Quezon City","2,476,800",1,,21,,120.99982,14.620208
105,"Pre-selling Studio Unit (22 sqm) in Aurora Escalades, Cubao Quezon City","Cubao, Quezon City","4,100,000",1,1,22,,121.0572,14.61777
106,"3-Bedroom Unit for Sale in Suntrust Asmara Tower 3, New Manila, Quezon City","New Manila, Quezon City","7,700,000",3,2,56,,121.022808,14.621176
107,"1-Bedroom Unit for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","6,500,000",1,1,40,,121.050593,14.644874
108,"3-Bedroom Unit for Sale in Suntrust Amadea - Tower 2, Quezon City","Paligsahan, Quezon City","6,626,880",3,2,46,,120.996952,14.646511
109,"3-Bedroom Condo (Unit A) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
110,"M-R-3-1348 - Acquired Property for Sale in Unit 25A, 25/F, Eastwood Le Grand III, Eas...","Bagumbayan, Quezon City","10,050,000",1,,100,,121.081903,14.605396
111,"Acquired Property for Sale in Unit 1947 and 1948, 19/F, Tower 3, Grass Residences, Nu...","Santo Cristo, Quezon City","5,708,600",1,,50,,121.028493,14.659988
112,"3-Bedroom Unit for Sale in Suntrust Asmara Tower 1, New Manila, Quezon City","New Manila, Quezon City","8,229,500",3,2,53,,121.022808,14.621176
113,"2-Bedroom Unit for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","10,000,000",2,2,68,,121.050593,14.644874
114,"2-Bedroom Unit for Sale in Suntrust Amadea - Tower 1, Quezon City","Paligsahan, Quezon City","4,842,720",2,1,36,,120.996952,14.646511
115,"Condominium with 2 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City","6,785,600",2,1,39,,121.022808,14.621176
116,"2BR Unit for Sale in Suntrust Amadea Tower 1, Quezon City, 4.8M","Paligsahan, Quezon City","4,842,720",2,1,36,,121.023475,14.631613
117,"3BR Unit for Sale in Suntrust Amadea Tower 2, Quezon City, 7.1M","Paligsahan, Quezon City","7,123,896",3,2,46,,121.023475,14.631613
118,"2-Bedroom Condo (Unit J) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
119,"Acquired Property for Sale in Unit 2827-B, Tower 1, Grass Residences, Nueva Viscaya c...","Santo Cristo, Quezon City","2,479,400",1,,22,,121.028493,14.659988
120,"Acquired Property for Sale in Unit 229, 2/F, Tower 3, Nueva Viscaya cor. Nueva Ecija ...","Santo Cristo, Quezon City","2,699,050",1,,23,,121.028493,14.659988
121,"M-R-3-171- Acquired Property for Sale in Units 10 & 11, 12/F, Tower 4, Mezza Residenc...","Doña Imelda, Quezon City","4,616,000",1,,46,,121.017741,14.61693
122,Studio For Sale In Aurora Escalades Quezon City,"Cubao, Quezon City","3,700,000",1,1,22,,121.0572,14.61777
123,"Condominium with 2 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
124,"Condominium with 2 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
125,"Suntrust Shanata, 3-Bedroom (Unit M) for Sale in Novaliches, Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
126,"1 Bedroom Unit Available. Complete Community, Convenience within your reach.","Cubao, Quezon City","5,788,000",1,1,30,,121.0572,14.61777
127,"M-R-3-1380 - Acquired Property for Sale in Unit 9M, 9/F, Tower I, Eastwood Le Grand, ...","Bagumbayan, Quezon City","4,900,000",1,,41,,121.081903,14.605396
128,"2-Bedroom Condo (Unit H) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
129,"Foreclosed Property for Sale in Unit G, 11Th Floor Of Eastwood Park Hotel And Residen...","Bagumbayan, Quezon City","7,884,000",,,61,,121.081903,14.605396
130,Foreclosed Property for Sale in Unit #7P 7F Eastwood Parkview Tower 1 And Parking Are...,"Bagumbayan, Quezon City","7,942,000",,,77,,121.081903,14.605396
131,"Condominium with 2 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
132,"Suntrust Shanata, 2-Bedroom (Unit J) for Sale in Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
133,"2BR Unit for Sale in Suntrust Amadea Tower 1, Quezon City, 5.3M","Paligsahan, Quezon City","5,310,000",2,1,36,,121.023475,14.631613
134,"2BR Unit for Sale in Suntrust Amadea Tower 2, Quezon City, 5M","Paligsahan, Quezon City","5,012,640",2,1,36,,121.023475,14.631613
135,"1 bedroom Condominium property for sale in Manhattan Plaza  Cubao, Quezon City","Cubao, Quezon City","10,391,000",1,1,54,,121.0572,14.61777
136,Suntrust Amadea Tower 1 - Studio Unit for Sale in Quezon City,"Paligsahan, Quezon City","3,167,280",1,1,24,,120.996952,14.646511
137,"2-Bedroom Condo (Unit C) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
138,"Condominium with 3 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
139,"Condominium with 2 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
140,"Pre Selling Condominium For Sale at Araneta Cubao, Quezon City, Studio Balcony.","G. Araneta Avenue, Quezon City","5,743,000",1,1,30,,121.0443089,14.6621443
141,"Foreclosed Property for Sale in Palazzo, Eastwood Avenue Corner Orchard Road, Esatwoo...","Bagumbayan, Quezon City","6,935,000",,,73,,121.081903,14.605396
142,"Acquired Property for Sale in Unit 2721, 27/F, Tower 2, Grass Residences, Nueva Visca...","Santo Cristo, Quezon City","3,094,650",1,,26,,121.028493,14.659988
143,"2-Bedroom Condo (Unit B) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
144,"M-R-3-1263- Acquired Property for Sale in With Special Offer: Unit 2C, 2/F, Eastwood ...","Bagumbayan, Quezon City","5,600,000",1,,48,,121.081903,14.605396
145,"3-Bedroom Condo (Unit L) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
146,"M-R-3-1464:  Acquired Property  for Sale in Unit 16A12, 16/F, Tower A, Victoria Tower...","Paligsahan, Quezon City","4,004,250",,,53,,121.023475,14.631613
147,"1-Bedroom Unit for Sale in SMDC Glam Residences, EDSA Quezon City","South Triangle, Quezon City","5,900,000",1,1,23,,121.04313,14.63491
148,"Flexi Suite with Balcony for Sale - SMDC Hill Residences, Novaliches Quezon City","Novaliches, Quezon City","3,800,000",1,1,31,,121.020485,14.722929
149,"2-Bedroom Unit for Sale in Suntrust Asmara Tower 3, New Manila, Quezon City","New Manila, Quezon City","7,136,000",2,1,39,,121.022808,14.621176
150,"Suntrust Amadea Tower 2, 2-Bedroom Unit for Sale in Quezon City","Paligsahan, Quezon City","5,479,920",2,1,36,,120.996952,14.646511
151,"3-Bedroom Condo (Unit H) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
152,"3-Bedroom Condo (Unit M) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","7,802,700",3,2,54,,121.0198,14.68155
153,"1 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City","7,300,000",1,1,40,,121.050593,14.644874
154,"Condominium with 2 bedroom for Sale in Suntrust Shanata, Novaliches, Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
155,"2-Bedroom Unit for Sale in Suntrust Amadea - Tower 2, Quezon City","Paligsahan, Quezon City","5,012,640",2,1,36,,120.996952,14.646511
156,"2-Bedroom Condo (Unit D) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City","6,363,100",2,1,35,,121.0198,14.68155
157,"Studio Unit For Sale at The Erin Heights, Quezon City, Metro Manila","Matandang Balara, Quezon City","6,074,000",1,1,32,,121.082236,14.665648
158,"M-R-3-1207- Acquired Property for Sale in Unit K, 11/F, Tower 1, Wil Tower, Eugenio L...","South Triangle, Quezon City","4,212,000",1,,32,,121.056446,14.617564
159,"1-Bedroom End Unit with Balcony for Sale in SMDC Glam Residences, Quezon City","South Triangle, Quezon City","10,000,000",1,1,33,,121.04313,14.63491
160,"M-R-3-1465:  Acquired Property  for Sale in Unit 26, 23/F, Tower 3, Mezza Residences,...","Doña Imelda, Quezon City","2,100,000",,,21,,121.0481215,14.6209562
161,1BR Rent to Own Condo in Magnolia Residences  Move in 400k DP 70k Monthly,"Aurora, Quezon City","9,976,432",1,,45,,121.0481215,14.6209562
162,The Erin Heights 2 Bedroom Inner Unit For Sale in Quezon City,"Matandang Balara, Quezon City","7,786,890",2,1,54,,121.082236,14.665648
163,"Foreclose Property  for Sale in Unit 21D, 21St Floor, One Orchard Road Condominium To...","Bagumbayan, Quezon City","3,303,250",,,36,,121.081903,14.605396
164,"Foreclose Property  for Sale in Unit No. PH-4 Penthouse Floor, 100K Tower Condominium...","East Kamias, Quezon City","4,652,000",,,70,,121.054782,14.631811
165,Two 1BR For Sale at Quezon City,"Santo Cristo, Quezon City","6,000,000",1,2,50,,121.0285953,14.6602471
166,1 Bedroom lofted type w/ 1Toilet and Bath at Victoria tower D Timog Ave.,"Panay Avenue, Quezon City","6,872,059",1,1,48,,121.0277,14.63658
167,For sale 1 bedroom condo with spacious balcony in Quezon City,"Batasan Hills, Quezon City",,1,1,37,,121.09561803775,14.681510137752
168,"For Sale Studio Type Unit in The Erin Heights Commonwealth Ave., Quezon City","Commonwealth, Quezon City","5,607,000",1,1,30,,121.082236,14.696697
169,"For Sale 1 Bedroom Unit at The Celandine, Balingasa, Quezon City","Balingasa, Quezon City","3,600,000",1,1,27,,120.9977,14.65458
170,STUDIO UNIT in VERTIS NORTH | Avida Tower's SOLA facing Manila skyline,"Bagong Pag-Asa, Quezon City","5,400,000",1,1,22,,121.03781,14.650205
171,1-Bedroom Loft Unit at Eastwood Le Grand 2 - For Sale,"Eastwood City, Quezon City","10,500,000",1,2,64,,121.0817875,14.60814227
172,pine crest near robinsons magnolia studio for sale,"Kaunlaran, Quezon City","11,591,304",1,1,48,,121.04641,14.617893
173,"For Sale Affordable 2 Bedroom Condo Unit in Manhattan Heights Cubao, Quezon City","Cubao, Quezon City","10,900,000",2,3,69,,121.0427736,14.6204087
174,Avida Clover Leaf,"Balingasa, Quezon City","11,500,000",2,1,51,,121.000537,14.653102
175,"31.75 sqm Condo Unit for Sale in The Symphony Towers, Quezon City","Central, Quezon City","6,500,000",1,1,31,,121.049276,14.643342
176,Suntrust Asmara | Repriced 2 Bedroom Condo with Balcony for Sale in Quezon City,"New Manila, Quezon City",,2,1,39,,121.0306,14.61633
