,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
989,"3 Bedrooms unit for sale in Avida Towers Verte, BGC, Taguig City","Fort Bonifacio, Taguig","16,000,000",3,4,83,,121.050318,14.540867
990,"Fully Furnished 3-Bedroom Condo for Sale in The Beaufort East Tower, Taguig","Fort Bonifacio, Taguig","47,000,000",3,3,165,,121.050318,14.540867
991,Ivory wood Acacia Estates 3BR Condominium Rush Sale in Taguig City,"Ususan, Taguig","8,500,000",3,2,97,,121.0636,14.5212
992,Condominium 1BR For Sale with balcony at Forbeswood Heights Tower 2 BGC Taguig,"Fort Bonifacio, Taguig","7,500,000",1,1,48,,121.050318,14.540867
993,"Best Deal 4 Bedroom Unit For Sale in The Suites BGC in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","135,000,000",4,4,286,,121.050318,14.540867
994,"For Sale Fully Furnished 2BR at Avida 34th | BGC, Taguig City","Fort Bonifacio, Taguig","18,200,000",2,2,73,,121.050318,14.540867
995,BGE - For Sale : 1BR Unit in One Serendra West Tower BGC Taguig City,"Fort Bonifacio, Taguig","23,000,000",1,1,86,,121.0499855,14.546318
996,"1 Bedroom Unit in Times Square West for Sale in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","6,800,000",1,1,40,,121.0517738,14.5594255
997,"Furnished 2BR with Balcony, corner unit For Sale in Trion Towers in Taguig","Fort Bonifacio, Taguig","16,000,000",2,3,81,,121.0494,14.54595
998,"3 bedroom penthouse The Florence tower Mckinley Hill BGC, Taguig","McKinley Hill, Taguig","15,000,000",3,2,66,,121.0553,14.53712
999,"For Sale Two Serendra 3 bedroom Condo Red Oak Tower, BGC Taguig Near SM Aura","Fort Bonifacio, Taguig","38,000,000",3,3,138,,121.050318,14.540867
1000,"Park Triangle Residences: 3BR For Sale, 123m2, 1 Parking, P33,825,000","Fort Bonifacio, Taguig","33,825,000",3,3,123,,121.0537,14.55292
1001,"Studio with Balcony For Sale at Venice Luxury Residences Mckinley Hills, Taguig","McKinley Hill, Taguig","6,500,000",1,1,42,,121.0502,14.53352
1002,For Sale Studio w/ Balcony & Rental Income in Venice Luxury Residences Taguig,"McKinley Hill, Taguig","4,900,000",1,1,40,,121.0502,14.53352
