,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
562,Brand New San Juan Townhouse For Sale with Loft Ready For Occupancy SD,"Santa Lucia, San Juan","10,500,000",2,,127,46,121.0342285,14.5982881
563,Elegant Modern Brand new Townhouse for sale in San Juan City,"Little Baguio, San Juan","40,000,000",4,,330,112,121.0371886,14.6014254
564,For Sale 4 Storey Affordable San Juan Townhouse near Aquinas F. Manalo 3 BR SD,"Kabayanan, San Juan","7,650,000",3,,107,25,121.0296667,14.5965203
565,"4 bedrooms House for Sale in Greenhills Village, San Juan City","Greenhills, San Juan","213,000,000",4,,1250,742,121.0468908,14.6011932
566,San Juan For Sale Duplex Townhouse W/Loft Ready For Occupancy near F.Manalo rg,"Santa Lucia, San Juan","10,500,000",2,,127,46,121.0342285,14.5982881
567,north greenhills house and lot 8 bedrooms for sale,"Greenhills, San Juan","400,000,000",8,,800,926,121.0454872,14.60714233
568,San Juan City RFO Townhouse For Sale with 3 Bedrooms & 1 CG 8.5M - LC,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
569,For Sale 3 Bedroom San Juan City Townhouse with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
570,Modern Townhouse in San Juan Benitez nr Greenhills Ortigas Wilson Edsa Xavier La,"Pasadeña, San Juan","28,800,000",3,,210,78,121.0340764,14.6087952
571,San Juan House for Sale Brand New!,"Addition Hills, San Juan","45,000,000",5,,464,132,121.0389312,14.5939458
572,"For Sale 4 storey San Juan Townhouse with 4 bedrooms, and 3 Car-Garage!","Pasadeña, San Juan","32,840,000",4,,257,82,121.0340764,14.6087952
573,"FOR SALE TOWNHOUSE 3 bedrooms Pasadena, San Juan City","Pasadeña, San Juan","24,000,000",3,,183,57,121.0340764,14.6087952
574,San Juan Brand-New Townhouse 4 Car garage in Addition Hills- PME,"Addition Hills, San Juan","33,000,000",4,,343,85,121.0389312,14.5939458
575,Balong Bato San Juan Townhouse For Sale nr SM Sta Mesa Robinsons Magnolia SD,"Balong-Bato, San Juan","14,800,000",4,,178,74,121.0258632,14.6084757
576,Brand-New Townhouse 3 Bedrooms For Sale in San Juan - PME,"Kabayanan, San Juan","7,650,000",3,,107,25,121.0296667,14.5965203
577,For Sale 3 Bedroom San Juan Townhouse RFO with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
578,For Sale 3 Bedroom Townhouse in San Juan RFO with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
579,Premier Luxury Fully Furnished Brand new Townhouse For Sale in San Juan City,"Santa Lucia, San Juan","72,400,000",3,,483,206,121.0344216,14.59682418
580,For sale Sta Lucia San Juan Townhouse Accessible to Greenhills ICA SD,"Santa Lucia, San Juan","35,800,000",4,,290,89,121.0342285,14.5982881
581,Elegant Modern Brand new Townhouse for sale in San Juan City,"Little Baguio, San Juan","40,000,000",4,,330,112,121.0371886,14.6014254
582,For Sale 4 Storey Affordable San Juan Townhouse near Aquinas F. Manalo 3 BR SD,"Kabayanan, San Juan","7,650,000",3,,107,25,121.0296667,14.5965203
